Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-04 09:30:00-05:00,658.0,658.719970703125,658.0,658.719970703125,658.719970703125,1548671
2021-03-04 09:31:00-05:00,659.5,665.0,658.2899780273438,660.6110229492188,660.6110229492188,245158
2021-03-04 09:32:00-05:00,660.75,666.5800170898438,660.2100219726562,666.2719116210938,666.2719116210938,212725
2021-03-04 09:33:00-05:00,666.385009765625,666.5596923828125,663.35498046875,663.6199951171875,663.6199951171875,149814
2021-03-04 09:34:00-05:00,663.489990234375,666.5599975585938,662.7650146484375,665.27001953125,665.27001953125,166092
2021-03-04 09:35:00-05:00,665.7833251953125,668.010009765625,664.2015991210938,664.469970703125,664.469970703125,197229
2021-03-04 09:36:00-05:00,664.4749755859375,668.4500122070312,664.3001098632812,665.4849853515625,665.4849853515625,150454
2021-03-04 09:37:00-05:00,665.4199829101562,666.4395751953125,661.0200805664062,661.6500244140625,661.6500244140625,139255
2021-03-04 09:38:00-05:00,662.6314086914062,665.5,661.6801147460938,663.2664184570312,663.2664184570312,111850
2021-03-04 09:39:00-05:00,663.8599853515625,664.4356079101562,661.0499877929688,664.1099853515625,664.1099853515625,94695
2021-03-04 09:40:00-05:00,664.3200073242188,665.5,661.5800170898438,662.739990234375,662.739990234375,95141
2021-03-04 09:41:00-05:00,663.0800170898438,663.4998779296875,659.2899780273438,660.0991821289062,660.0991821289062,140238
2021-03-04 09:42:00-05:00,659.8099975585938,662.0,659.0999755859375,660.8049926757812,660.8049926757812,134511
2021-03-04 09:43:00-05:00,660.8800048828125,662.5399169921875,657.674072265625,657.8200073242188,657.8200073242188,117761
2021-03-04 09:44:00-05:00,657.834716796875,658.8800048828125,654.5399780273438,656.9412231445312,656.9412231445312,168194
2021-03-04 09:45:00-05:00,656.932373046875,657.85498046875,651.5599975585938,652.2899780273438,652.2899780273438,198185
2021-03-04 09:46:00-05:00,652.4600219726562,653.5499267578125,650.1099853515625,651.39501953125,651.39501953125,207584
2021-03-04 09:47:00-05:00,651.25,651.989990234375,645.1699829101562,645.4295043945312,645.4295043945312,444083
2021-03-04 09:48:00-05:00,645.3402709960938,648.5050048828125,642.3300170898438,644.1400146484375,644.1400146484375,288806
2021-03-04 09:49:00-05:00,644.5900268554688,645.9398803710938,641.52001953125,642.1199951171875,642.1199951171875,243100
2021-03-04 09:50:00-05:00,642.1199951171875,643.169921875,640.0,641.280029296875,641.280029296875,284558
2021-03-04 09:51:00-05:00,641.9500122070312,644.2000122070312,638.3400268554688,643.5009765625,643.5009765625,375041
