Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-04 09:30:00-05:00,121.94000244140625,122.19000244140625,121.77999877929688,122.19000244140625,122.19000244140625,4207058
2021-03-04 09:31:00-05:00,122.16000366210938,122.20929718017578,121.88999938964844,122.11979675292969,122.11979675292969,655415
2021-03-04 09:32:00-05:00,122.12000274658203,122.7300033569336,122.11750030517578,122.70999908447266,122.70999908447266,672333
2021-03-04 09:33:00-05:00,122.69509887695312,122.83999633789062,122.55999755859375,122.55999755859375,122.55999755859375,713660
2021-03-04 09:34:00-05:00,122.55999755859375,122.93000030517578,122.52999877929688,122.76000213623047,122.76000213623047,516119
2021-03-04 09:35:00-05:00,122.76000213623047,123.5999984741211,122.70999908447266,123.1500015258789,123.1500015258789,1118900
2021-03-04 09:36:00-05:00,123.15499877929688,123.27999877929688,122.81999969482422,122.88999938964844,122.88999938964844,541645
2021-03-04 09:37:00-05:00,122.88500213623047,122.97000122070312,122.52999877929688,122.71499633789062,122.71499633789062,593904
2021-03-04 09:38:00-05:00,122.73999786376953,122.94000244140625,122.62999725341797,122.70500183105469,122.70500183105469,399927
2021-03-04 09:39:00-05:00,122.69999694824219,122.80000305175781,122.4800033569336,122.76000213623047,122.76000213623047,440529
2021-03-04 09:40:00-05:00,122.7699966430664,122.91069793701172,122.48999786376953,122.69010162353516,122.69010162353516,541555
2021-03-04 09:41:00-05:00,122.7040023803711,122.73400115966797,122.55000305175781,122.55999755859375,122.55999755859375,330682
2021-03-04 09:42:00-05:00,122.55999755859375,122.68000030517578,122.5,122.54000091552734,122.54000091552734,350871
2021-03-04 09:43:00-05:00,122.55000305175781,122.63999938964844,122.2699966430664,122.27149963378906,122.27149963378906,524592
2021-03-04 09:44:00-05:00,122.27999877929688,122.3499984741211,122.08999633789062,122.13500213623047,122.13500213623047,453792
2021-03-04 09:45:00-05:00,122.13999938964844,122.30999755859375,122.01000213623047,122.06900024414062,122.06900024414062,489704
2021-03-04 09:46:00-05:00,122.05999755859375,122.1500015258789,121.95999908447266,122.0999984741211,122.0999984741211,485476
2021-03-04 09:47:00-05:00,122.08999633789062,122.11499786376953,121.4800033569336,121.5250015258789,121.5250015258789,711476
2021-03-04 09:48:00-05:00,121.53500366210938,121.58000183105469,120.95999908447266,121.05000305175781,121.05000305175781,1282741
2021-03-04 09:49:00-05:00,121.05999755859375,121.18000030517578,120.77999877929688,120.83000183105469,120.83000183105469,608528
2021-03-04 09:50:00-05:00,120.83000183105469,121.18000030517578,120.72000122070312,121.12000274658203,121.12000274658203,729407
2021-03-04 09:51:00-05:00,121.11499786376953,121.40499877929688,121.01000213623047,121.36499786376953,121.36499786376953,617044
2021-03-04 09:52:00-05:00,121.36499786376953,121.47010040283203,121.19000244140625,121.2300033569336,121.2300033569336,446426
2021-03-04 09:53:00-05:00,121.21499633789062,121.41999816894531,121.12999725341797,121.30000305175781,121.30000305175781,420645
2021-03-04 09:54:00-05:00,121.29000091552734,121.44010162353516,120.97000122070312,121.11000061035156,121.11000061035156,541469
2021-03-04 09:55:00-05:00,121.12000274658203,121.2300033569336,120.98999786376953,121.0999984741211,121.0999984741211,352012
2021-03-04 09:56:00-05:00,121.08999633789062,121.09010314941406,120.7699966430664,120.77999877929688,120.77999877929688,542908
2021-03-04 09:57:00-05:00,120.79000091552734,121.04000091552734,120.58999633789062,120.9000015258789,120.9000015258789,800555
2021-03-04 09:58:00-05:00,120.88999938964844,121.16999816894531,120.7699966430664,121.08999633789062,121.08999633789062,435989
2021-03-04 09:59:00-05:00,121.08999633789062,121.08999633789062,120.81999969482422,120.95999908447266,120.95999908447266,393589
2021-03-04 10:00:00-05:00,120.93009948730469,121.16999816894531,120.68150329589844,121.12999725341797,121.12999725341797,666001
2021-03-04 10:01:00-05:00,121.12999725341797,121.1449966430664,120.87999725341797,121.06999969482422,121.06999969482422,374134
2021-03-04 10:02:00-05:00,121.05110168457031,121.26000213623047,120.94999694824219,121.18000030517578,121.18000030517578,424760
2021-03-04 10:03:00-05:00,121.18000030517578,121.20999908447266,120.77999877929688,120.81929779052734,120.81929779052734,438168
2021-03-04 10:04:00-05:00,120.80000305175781,120.91000366210938,120.45999908447266,120.4749984741211,120.4749984741211,611199
2021-03-04 10:05:00-05:00,120.47010040283203,120.75700378417969,120.47000122070312,120.58999633789062,120.58999633789062,506027
2021-03-04 10:06:00-05:00,120.58000183105469,120.75,120.54499816894531,120.6050033569336,120.6050033569336,397766
2021-03-04 10:07:00-05:00,120.61000061035156,120.63999938964844,120.31999969482422,120.44000244140625,120.44000244140625,573994
2021-03-04 10:08:00-05:00,120.44999694824219,120.87999725341797,120.41999816894531,120.80999755859375,120.80999755859375,525677
2021-03-04 10:09:00-05:00,120.80999755859375,120.9800033569336,120.70999908447266,120.7699966430664,120.7699966430664,529592
2021-03-04 10:10:00-05:00,120.75,120.83499908447266,120.55999755859375,120.6500015258789,120.6500015258789,500571
2021-03-04 10:11:00-05:00,120.6500015258789,120.73999786376953,120.52999877929688,120.52999877929688,120.52999877929688,383348
2021-03-04 10:12:00-05:00,120.53009796142578,120.83999633789062,120.52999877929688,120.79000091552734,120.79000091552734,444607
2021-03-04 10:13:00-05:00,120.80000305175781,120.95999908447266,120.72000122070312,120.91000366210938,120.91000366210938,425224
2021-03-04 10:14:00-05:00,120.91500091552734,121.13999938964844,120.76000213623047,121.08999633789062,121.08999633789062,716311
2021-03-04 10:15:00-05:00,121.08000183105469,121.29000091552734,120.80000305175781,121.22000122070312,121.22000122070312,627444
2021-03-04 10:16:00-05:00,121.22000122070312,121.24500274658203,121.01000213623047,121.12000274658203,121.12000274658203,450894
2021-03-04 10:17:00-05:00,121.11479949951172,121.11479949951172,120.760498046875,120.78500366210938,120.78500366210938,437629
2021-03-04 10:18:00-05:00,120.79000091552734,120.87999725341797,120.62999725341797,120.7300033569336,120.7300033569336,426300
2021-03-04 10:19:00-05:00,120.72019958496094,120.77999877929688,120.58999633789062,120.58999633789062,120.58999633789062,289554
2021-03-04 10:20:00-05:00,120.5999984741211,120.79000091552734,120.5,120.52989959716797,120.52989959716797,387060
2021-03-04 10:21:00-05:00,120.52999877929688,120.7300033569336,120.48400115966797,120.68000030517578,120.68000030517578,610811
2021-03-04 10:22:00-05:00,120.68000030517578,121.0,120.63999938964844,120.96499633789062,120.96499633789062,437600
2021-03-04 10:23:00-05:00,120.9800033569336,121.23999786376953,120.94000244140625,121.16010284423828,121.16010284423828,342583
2021-03-04 10:24:00-05:00,121.16000366210938,121.33000183105469,121.12000274658203,121.2301025390625,121.2301025390625,312898
2021-03-04 10:25:00-05:00,121.23999786376953,121.2699966430664,121.0,121.15989685058594,121.15989685058594,379948
2021-03-04 10:26:00-05:00,121.1510009765625,121.2300033569336,120.99500274658203,121.04000091552734,121.04000091552734,310643
2021-03-04 10:27:00-05:00,121.05000305175781,121.43499755859375,121.05000305175781,121.30000305175781,121.30000305175781,396992
2021-03-04 10:28:00-05:00,121.30000305175781,121.5199966430664,121.30000305175781,121.41999816894531,121.41999816894531,296145
2021-03-04 10:29:00-05:00,121.41000366210938,121.5,121.37000274658203,121.43000030517578,121.43000030517578,225156
2021-03-04 10:30:00-05:00,121.43000030517578,121.44999694824219,121.19999694824219,121.31729888916016,121.31729888916016,369150
2021-03-04 10:31:00-05:00,121.31500244140625,121.38999938964844,121.20999908447266,121.2113037109375,121.2113037109375,206029
2021-03-04 10:32:00-05:00,121.20999908447266,121.33000183105469,121.08999633789062,121.31670379638672,121.31670379638672,236151
2021-03-04 10:33:00-05:00,121.31990051269531,121.5199966430664,121.30500030517578,121.43499755859375,121.43499755859375,327956
2021-03-04 10:34:00-05:00,121.43800354003906,121.58000183105469,121.43000030517578,121.56990051269531,121.56990051269531,289027
2021-03-04 10:35:00-05:00,121.55999755859375,121.83000183105469,121.51000213623047,121.62999725341797,121.62999725341797,721538
2021-03-04 10:36:00-05:00,121.63999938964844,121.84989929199219,121.5999984741211,121.7249984741211,121.7249984741211,517127
2021-03-04 10:37:00-05:00,121.72000122070312,121.8499984741211,121.69999694824219,121.84140014648438,121.84140014648438,260414
2021-03-04 10:38:00-05:00,121.8499984741211,121.96990203857422,121.81999969482422,121.94999694824219,121.94999694824219,360355
2021-03-04 10:39:00-05:00,121.95899963378906,122.0199966430664,121.91000366210938,121.98770141601562,121.98770141601562,404917
2021-03-04 10:40:00-05:00,121.97000122070312,122.0199966430664,121.77999877929688,121.81099700927734,121.81099700927734,419422
2021-03-04 10:41:00-05:00,121.81999969482422,122.23999786376953,121.81819915771484,122.2300033569336,122.2300033569336,425360
2021-03-04 10:42:00-05:00,122.2300033569336,122.44000244140625,122.18000030517578,122.43990325927734,122.43990325927734,503161
2021-03-04 10:43:00-05:00,122.41999816894531,122.54989624023438,122.37999725341797,122.50499725341797,122.50499725341797,408214
2021-03-04 10:44:00-05:00,122.50499725341797,122.58000183105469,122.37999725341797,122.41999816894531,122.41999816894531,360892
2021-03-04 10:45:00-05:00,122.41999816894531,122.52999877929688,122.33000183105469,122.4000015258789,122.4000015258789,290092
2021-03-04 10:46:00-05:00,122.38999938964844,122.68000030517578,122.38999938964844,122.63500213623047,122.63500213623047,382436
2021-03-04 10:47:00-05:00,122.62999725341797,122.86000061035156,122.62000274658203,122.79299926757812,122.79299926757812,334767
2021-03-04 10:48:00-05:00,122.79000091552734,122.81199645996094,122.56999969482422,122.57499694824219,122.57499694824219,415715
2021-03-04 10:49:00-05:00,122.56999969482422,122.72000122070312,122.4800033569336,122.5999984741211,122.5999984741211,339601
