Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-05 09:58:00-05:00,583.3300170898438,590.4500122070312,581.97998046875,589.1699829101562,589.1699829101562,495898
2021-03-05 09:59:00-05:00,589.02001953125,590.7899780273438,585.7999877929688,590.7899780273438,590.7899780273438,340186
2021-03-05 10:00:00-05:00,590.5850219726562,591.0,586.2999877929688,588.7999877929688,588.7999877929688,136697
2021-03-05 10:01:00-05:00,584.3270263671875,591.2598876953125,583.1199951171875,590.1295166015625,590.1295166015625,596349
2021-03-05 10:02:00-05:00,591.2548828125,591.5599975585938,587.3699951171875,588.9849853515625,588.9849853515625,351214
2021-03-05 10:03:00-05:00,588.3900146484375,592.3298950195312,586.0,592.0,592.0,320565
2021-03-05 10:04:00-05:00,591.760009765625,593.3499755859375,587.780029296875,590.5198974609375,590.5198974609375,331828
2021-03-05 10:05:00-05:00,590.2000122070312,593.1489868164062,588.030029296875,593.1240844726562,593.1240844726562,345160
2021-03-05 10:06:00-05:00,593.0,596.6500244140625,592.0001220703125,595.1799926757812,595.1799926757812,386049
2021-03-05 10:07:00-05:00,595.1500244140625,596.0900268554688,593.0999755859375,594.4000244140625,594.4000244140625,309680
2021-03-05 10:08:00-05:00,594.5,594.7100219726562,591.0,592.5067749023438,592.5067749023438,189264
2021-03-05 10:09:00-05:00,592.402099609375,594.8599853515625,588.3300170898438,588.864990234375,588.864990234375,326002
2021-03-05 10:10:00-05:00,589.0689697265625,594.0,588.5601196289062,593.969970703125,593.969970703125,265016
2021-03-05 10:11:00-05:00,593.97998046875,593.9899291992188,588.1801147460938,588.4600219726562,588.4600219726562,287050
2021-03-05 10:12:00-05:00,588.2413940429688,588.8757934570312,583.6699829101562,583.6699829101562,583.6699829101562,406295
2021-03-05 10:13:00-05:00,583.6735229492188,586.1300048828125,582.0,582.72998046875,582.72998046875,454550
2021-03-05 10:14:00-05:00,582.5700073242188,586.8198852539062,582.1500244140625,585.469970703125,585.469970703125,254702
2021-03-05 10:15:00-05:00,585.6799926757812,587.489990234375,581.4124755859375,584.7999877929688,584.7999877929688,319083
2021-03-05 10:16:00-05:00,584.6649780273438,587.0,583.0,586.0,586.0,238371
2021-03-05 10:17:00-05:00,586.260009765625,591.1799926757812,584.8300170898438,588.1849975585938,588.1849975585938,371540
2021-03-05 10:18:00-05:00,588.0399780273438,592.989990234375,587.2000122070312,591.6787719726562,591.6787719726562,272106
2021-03-05 10:19:00-05:00,592.0,592.0800170898438,587.52001953125,589.6699829101562,589.6699829101562,203968
2021-03-05 10:20:00-05:00,589.5900268554688,591.4799194335938,584.0,584.7630004882812,584.7630004882812,347486
2021-03-05 10:21:00-05:00,584.5499877929688,585.1500244140625,581.52001953125,584.3060302734375,584.3060302734375,306156
2021-03-05 10:22:00-05:00,584.2999877929688,585.4998779296875,582.1295776367188,583.0170288085938,583.0170288085938,244992
2021-03-05 10:23:00-05:00,583.1950073242188,584.0,578.6799926757812,579.8200073242188,579.8200073242188,661459
2021-03-05 10:24:00-05:00,579.6900024414062,581.5593872070312,578.239990234375,579.5150146484375,579.5150146484375,390071
2021-03-05 10:25:00-05:00,579.5700073242188,585.75,579.5700073242188,585.0900268554688,585.0900268554688,312305
2021-03-05 10:26:00-05:00,585.030029296875,587.4600219726562,583.8267211914062,584.8900146484375,584.8900146484375,251135
2021-03-05 10:27:00-05:00,585.3599853515625,587.4398803710938,582.166015625,584.44873046875,584.44873046875,239695
2021-03-05 10:28:00-05:00,584.6599731445312,585.0,580.0999755859375,582.2000122070312,582.2000122070312,254953
2021-03-05 10:29:00-05:00,582.3499755859375,584.489990234375,579.0,580.0650024414062,580.0650024414062,250302
2021-03-05 10:30:00-05:00,580.1799926757812,583.3099975585938,577.2999877929688,580.8900146484375,580.8900146484375,385549
2021-03-05 10:31:00-05:00,580.830078125,580.9600219726562,575.010009765625,576.739990234375,576.739990234375,418561
2021-03-05 10:32:00-05:00,576.7369995117188,577.2852172851562,572.97998046875,573.1900024414062,573.1900024414062,483903
2021-03-05 10:33:00-05:00,573.3400268554688,576.0989990234375,571.7999877929688,573.5599975585938,573.5599975585938,418369
2021-03-05 10:34:00-05:00,573.7000122070312,575.780029296875,571.02001953125,574.3397216796875,574.3397216796875,375706
2021-03-05 10:35:00-05:00,574.5656127929688,576.962890625,572.52001953125,574.6500244140625,574.6500244140625,310411
2021-03-05 10:36:00-05:00,574.6599731445312,579.0,574.6599731445312,577.260009765625,577.260009765625,397117
2021-03-05 10:37:00-05:00,577.4000244140625,577.472900390625,572.2000122070312,573.1749877929688,573.1749877929688,266183
2021-03-05 10:38:00-05:00,573.1165161132812,578.6400146484375,572.739990234375,576.3231811523438,576.3231811523438,301950
2021-03-05 10:39:00-05:00,576.1500244140625,576.5900268554688,571.25,572.010009765625,572.010009765625,278031
2021-03-05 10:40:00-05:00,572.1599731445312,576.6099853515625,571.0,574.1799926757812,574.1799926757812,355881
2021-03-05 10:41:00-05:00,573.7999877929688,574.277099609375,570.0,570.9400024414062,570.9400024414062,316376
2021-03-05 10:42:00-05:00,570.5889282226562,577.9000244140625,570.0,576.2689819335938,576.2689819335938,360698
2021-03-05 10:43:00-05:00,576.5391235351562,581.530029296875,576.2999877929688,579.8499145507812,579.8499145507812,413084
2021-03-05 10:44:00-05:00,579.7518920898438,580.7498779296875,575.3900146484375,576.0599975585938,576.0599975585938,285165
2021-03-05 10:45:00-05:00,575.5900268554688,577.9600219726562,572.969970703125,573.2764892578125,573.2764892578125,233859
2021-03-05 10:46:00-05:00,573.260009765625,575.5,571.85009765625,572.907470703125,572.907470703125,210689
2021-03-05 10:47:00-05:00,572.5,578.9600219726562,572.0,576.9600830078125,576.9600830078125,299662
2021-03-05 10:48:00-05:00,576.9788208007812,578.4500122070312,574.0,576.5700073242188,576.5700073242188,212349
2021-03-05 10:49:00-05:00,576.02001953125,578.4500122070312,574.5999755859375,576.4199829101562,576.4199829101562,216721
2021-03-05 10:50:00-05:00,576.4199829101562,579.9400024414062,573.4201049804688,579.25,579.25,348612
2021-03-05 10:51:00-05:00,579.2296142578125,579.7459716796875,576.8408813476562,577.840576171875,577.840576171875,67755
2021-03-05 10:52:00-05:00,582.3699951171875,582.8699951171875,580.5999755859375,581.5673217773438,581.5673217773438,369016
2021-03-05 10:53:00-05:00,581.5999755859375,582.6099853515625,578.3800048828125,579.2999877929688,579.2999877929688,469413
2021-03-05 10:54:00-05:00,579.2100219726562,583.6500244140625,578.9400024414062,581.5665893554688,581.5665893554688,251780
2021-03-05 10:55:00-05:00,581.2999877929688,581.9899291992188,576.9600219726562,578.984619140625,578.984619140625,248862
2021-03-05 10:56:00-05:00,578.52001953125,581.2399291992188,577.4100952148438,581.2399291992188,581.2399291992188,181474
2021-03-05 10:57:00-05:00,580.9749755859375,582.8900146484375,579.0,582.539794921875,582.539794921875,199886
2021-03-05 10:58:00-05:00,582.0599975585938,583.25,577.5712890625,577.7318725585938,577.7318725585938,255862
2021-03-05 10:59:00-05:00,577.6300048828125,578.930908203125,575.1505737304688,575.27001953125,575.27001953125,277772
2021-03-05 11:00:00-05:00,575.3800048828125,577.544677734375,572.25,573.375,573.375,263469
2021-03-05 11:01:00-05:00,573.2999877929688,573.989990234375,572.0800170898438,572.8200073242188,572.8200073242188,153548
2021-03-05 11:02:00-05:00,572.7999877929688,574.8499755859375,571.5,571.9949951171875,571.9949951171875,211401
2021-03-05 11:03:00-05:00,571.8599853515625,576.72998046875,571.0,575.0399780273438,575.0399780273438,231934
2021-03-05 11:04:00-05:00,575.1900024414062,575.3499755859375,571.7100219726562,572.010009765625,572.010009765625,165285
2021-03-05 11:05:00-05:00,571.7000122070312,574.5599975585938,571.5,573.1799926757812,573.1799926757812,137911
2021-03-05 11:06:00-05:00,572.9000244140625,575.1890869140625,568.02001953125,569.4500122070312,569.4500122070312,571216
2021-03-05 11:07:00-05:00,569.284912109375,569.6699829101562,567.1500244140625,568.1699829101562,568.1699829101562,280102
2021-03-05 11:08:00-05:00,568.2684936523438,570.0,566.5499877929688,568.64501953125,568.64501953125,275087
2021-03-05 11:09:00-05:00,568.6256103515625,568.8851928710938,565.239990234375,566.219970703125,566.219970703125,269680
2021-03-05 11:10:00-05:00,565.9468994140625,567.77001953125,564.2899780273438,567.5999755859375,567.5999755859375,288291
2021-03-05 11:11:00-05:00,565.7288208007812,566.7000122070312,565.0,566.6900024414062,566.6900024414062,399422
2021-03-05 11:13:00-05:00,562.3099975585938,562.4400024414062,561.5,561.864990234375,561.864990234375,621515
2021-03-05 11:14:00-05:00,560.9199829101562,561.280029296875,558.6099853515625,559.0700073242188,559.0700073242188,504532
2021-03-05 11:15:00-05:00,559.8300170898438,560.3400268554688,558.2000732421875,559.0,559.0,383515
2021-03-05 11:16:00-05:00,559.0,560.2999877929688,554.0,555.3599853515625,555.3599853515625,477835
2021-03-05 11:17:00-05:00,555.364990234375,557.280029296875,552.77001953125,553.0,553.0,422672
2021-03-05 11:18:00-05:00,553.0,555.0,550.9099731445312,551.2630004882812,551.2630004882812,545186
2021-03-05 11:19:00-05:00,551.5349731445312,557.5999755859375,550.7501220703125,555.6245727539062,555.6245727539062,528493
2021-03-05 11:20:00-05:00,555.6099853515625,558.8800048828125,554.5599975585938,555.72998046875,555.72998046875,376884
2021-03-05 11:21:00-05:00,555.72998046875,559.5599975585938,555.3699951171875,559.1600952148438,559.1600952148438,266934
2021-03-05 11:22:00-05:00,559.1599731445312,560.6400146484375,556.3200073242188,560.280029296875,560.280029296875,360817
2021-03-05 11:23:00-05:00,560.3800048828125,560.8699951171875,555.6599731445312,557.77001953125,557.77001953125,279275
2021-03-05 11:24:00-05:00,557.9000244140625,558.9998779296875,554.0,554.0103149414062,554.0103149414062,302987
2021-03-05 11:25:00-05:00,554.0001220703125,554.6400146484375,551.6799926757812,552.968994140625,552.968994140625,239177
2021-03-05 11:26:00-05:00,552.780029296875,553.1599731445312,545.2224731445312,545.6699829101562,545.6699829101562,754977
2021-03-05 11:27:00-05:00,545.4869995117188,547.3900146484375,543.02001953125,543.1500244140625,543.1500244140625,438756
2021-03-05 11:28:00-05:00,543.1400146484375,545.7999877929688,540.3099975585938,540.469970703125,540.469970703125,497385
2021-03-05 11:29:00-05:00,540.4000244140625,547.72998046875,539.489990234375,546.7100219726562,546.7100219726562,635639
2021-03-05 11:30:00-05:00,546.3900146484375,551.4868774414062,546.142578125,550.4299926757812,550.4299926757812,454075
2021-03-05 11:31:00-05:00,550.0001220703125,555.6688842773438,550.0001220703125,554.8599853515625,554.8599853515625,423811
2021-03-05 11:32:00-05:00,554.9650268554688,555.3400268554688,552.010009765625,552.010009765625,552.010009765625,274503
2021-03-05 11:33:00-05:00,552.0003051757812,555.1699829101562,551.0,553.5277099609375,553.5277099609375,321823
2021-03-05 11:34:00-05:00,553.530029296875,557.8599853515625,552.260009765625,554.5800170898438,554.5800170898438,333439
2021-03-05 11:35:00-05:00,554.6849975585938,557.0,553.0,556.9362182617188,556.9362182617188,226746
2021-03-05 11:36:00-05:00,556.9099731445312,560.3599853515625,556.2100219726562,559.72998046875,559.72998046875,392094
2021-03-05 11:37:00-05:00,559.5599975585938,560.5999755859375,556.3900146484375,556.3900146484375,556.3900146484375,296469
2021-03-05 11:38:00-05:00,556.3800048828125,564.030029296875,556.280029296875,564.0,564.0,344829
2021-03-05 11:39:00-05:00,564.1749877929688,565.0,561.5001220703125,562.6964111328125,562.6964111328125,351691
2021-03-05 11:40:00-05:00,562.7100219726562,564.3300170898438,559.6900024414062,564.0800170898438,564.0800170898438,285939
2021-03-05 11:41:00-05:00,564.0549926757812,565.239990234375,561.2100219726562,561.2100219726562,561.2100219726562,285537
2021-03-05 11:42:00-05:00,561.3300170898438,563.0,555.0,557.4199829101562,557.4199829101562,317868
2021-03-05 11:43:00-05:00,557.72998046875,560.9284057617188,555.0,560.3200073242188,560.3200073242188,302060
2021-03-05 11:44:00-05:00,560.22998046875,566.5900268554688,559.5499877929688,566.282470703125,566.282470703125,332114
2021-03-05 11:45:00-05:00,566.489990234375,568.0,566.0,566.4500122070312,566.4500122070312,302417
2021-03-05 11:46:00-05:00,566.1900024414062,566.77001953125,562.1900024414062,564.6799926757812,564.6799926757812,264368
2021-03-05 11:47:00-05:00,564.6801147460938,565.7368774414062,562.6500244140625,564.340087890625,564.340087890625,194418
2021-03-05 11:48:00-05:00,564.1777954101562,568.969970703125,564.1605224609375,566.97998046875,566.97998046875,291250
2021-03-05 11:49:00-05:00,566.9774780273438,567.0,561.2100830078125,561.375,561.375,234021
2021-03-05 11:50:00-05:00,561.5239868164062,561.7999877929688,558.1300048828125,560.4970092773438,560.4970092773438,235084
2021-03-05 11:51:00-05:00,560.6500244140625,563.6849975585938,560.3400268554688,560.8900756835938,560.8900756835938,221566
2021-03-05 11:52:00-05:00,560.905029296875,561.2966918945312,557.5900268554688,558.9998779296875,558.9998779296875,188803
2021-03-05 11:53:00-05:00,558.6699829101562,561.97998046875,558.3599853515625,561.77001953125,561.77001953125,143940
2021-03-05 11:54:00-05:00,561.8699951171875,561.9199829101562,555.5081787109375,556.780029296875,556.780029296875,205840
2021-03-05 11:55:00-05:00,557.0,561.8900146484375,555.780029296875,561.260986328125,561.260986328125,223927
2021-03-05 11:56:00-05:00,561.0700073242188,566.1099853515625,561.030029296875,565.3499755859375,565.3499755859375,285385
2021-03-05 11:57:00-05:00,565.3399047851562,567.0,563.0,566.9066772460938,566.9066772460938,220837
2021-03-05 11:58:00-05:00,566.886474609375,570.969970703125,565.219970703125,570.385009765625,570.385009765625,340838
2021-03-05 11:59:00-05:00,570.3099975585938,570.4500122070312,567.6799926757812,568.8499755859375,568.8499755859375,244478
2021-03-05 12:00:00-05:00,568.6099853515625,569.489990234375,565.5,565.9099731445312,565.9099731445312,317402
2021-03-05 12:01:00-05:00,565.9099731445312,569.739990234375,565.8900146484375,569.6500244140625,569.6500244140625,266432
2021-03-05 12:02:00-05:00,569.6599731445312,571.27001953125,567.0599975585938,568.489501953125,568.489501953125,323988
2021-03-05 12:03:00-05:00,568.1400146484375,569.9600219726562,567.0,569.72998046875,569.72998046875,172323
2021-03-05 12:04:00-05:00,569.8400268554688,570.869873046875,566.760009765625,567.3200073242188,567.3200073242188,238985
2021-03-05 12:05:00-05:00,567.2333984375,568.7750244140625,564.010009765625,565.5123901367188,565.5123901367188,249218
2021-03-05 12:06:00-05:00,565.6400146484375,567.3499755859375,564.4600219726562,566.0900268554688,566.0900268554688,160729
2021-03-05 12:07:00-05:00,566.0200805664062,566.7498779296875,562.6900024414062,562.6900024414062,562.6900024414062,207927
2021-03-05 12:08:00-05:00,562.9000244140625,565.619873046875,562.0,563.219970703125,563.219970703125,171149
2021-03-05 12:09:00-05:00,563.3499755859375,564.3554077148438,561.5,561.7100219726562,561.7100219726562,141349
2021-03-05 12:10:00-05:00,562.0999755859375,564.0,560.8900756835938,563.0,563.0,182781
2021-03-05 12:11:00-05:00,563.2899780273438,563.7698974609375,560.2899780273438,561.4149780273438,561.4149780273438,148313
2021-03-05 12:12:00-05:00,561.3900146484375,564.9500122070312,560.864990234375,564.52001953125,564.52001953125,222919
2021-03-05 12:13:00-05:00,564.4243774414062,564.619873046875,560.260009765625,560.9199829101562,560.9199829101562,164839
2021-03-05 12:14:00-05:00,560.6900024414062,560.7855834960938,557.8499755859375,559.130126953125,559.130126953125,189028
2021-03-05 12:15:00-05:00,559.1600952148438,563.4400024414062,557.8499755859375,562.9398803710938,562.9398803710938,243388
2021-03-05 12:16:00-05:00,562.8978271484375,565.2670288085938,562.6300048828125,564.260009765625,564.260009765625,169190
2021-03-05 12:17:00-05:00,563.6284790039062,565.260009765625,562.2548217773438,564.8499755859375,564.8499755859375,156657
2021-03-05 12:18:00-05:00,564.9500122070312,565.6400146484375,563.010009765625,564.5900268554688,564.5900268554688,125415
2021-03-05 12:19:00-05:00,564.52001953125,567.3798828125,564.340087890625,567.0601196289062,567.0601196289062,200230
2021-03-05 12:20:00-05:00,567.27001953125,567.97998046875,565.7899780273438,566.030029296875,566.030029296875,155466
2021-03-05 12:21:00-05:00,566.239990234375,568.6998901367188,565.7899780273438,567.8792114257812,567.8792114257812,169793
2021-03-05 12:22:00-05:00,568.0,568.9517211914062,566.7000122070312,568.5,568.5,155118
2021-03-05 12:23:00-05:00,568.8599853515625,570.8900146484375,567.6099853515625,569.780029296875,569.780029296875,243369
2021-03-05 12:24:00-05:00,569.8400268554688,572.9794921875,569.6599731445312,572.5750122070312,572.5750122070312,210044
2021-03-05 12:25:00-05:00,572.330078125,578.2000122070312,572.330078125,577.860107421875,577.860107421875,395220
2021-03-05 12:26:00-05:00,577.969970703125,580.486083984375,577.0499877929688,579.8101196289062,579.8101196289062,351864
2021-03-05 12:27:00-05:00,579.8101196289062,580.5700073242188,577.8800048828125,579.4500122070312,579.4500122070312,248574
2021-03-05 12:28:00-05:00,579.4500122070312,584.7899780273438,579.3099975585938,584.6820068359375,584.6820068359375,384086
2021-03-05 12:29:00-05:00,584.2033081054688,584.7899780273438,581.7999877929688,581.8699951171875,581.8699951171875,209781
2021-03-05 12:30:00-05:00,581.819580078125,584.9500122070312,580.010009765625,584.1400146484375,584.1400146484375,242092
2021-03-05 12:31:00-05:00,584.0850219726562,588.4600219726562,583.1251831054688,588.22998046875,588.22998046875,371294
2021-03-05 12:32:00-05:00,588.4199829101562,589.489990234375,587.510009765625,588.5399169921875,588.5399169921875,285390
2021-03-05 12:33:00-05:00,588.510009765625,588.8699951171875,585.75,588.1201171875,588.1201171875,252216
2021-03-05 12:34:00-05:00,588.3300170898438,590.0999755859375,587.6699829101562,587.8762817382812,587.8762817382812,288709
2021-03-05 12:35:00-05:00,587.8599853515625,589.4400024414062,582.2349853515625,583.3200073242188,583.3200073242188,307159
2021-03-05 12:36:00-05:00,583.6900024414062,586.6799926757812,583.6099853515625,584.9000244140625,584.9000244140625,170272
2021-03-05 12:37:00-05:00,584.75,586.0,582.510009765625,585.8775024414062,585.8775024414062,183408
2021-03-05 12:38:00-05:00,586.0,590.5499877929688,585.860107421875,590.1500244140625,590.1500244140625,288853
2021-03-05 12:39:00-05:00,590.0399780273438,593.989990234375,589.5300903320312,593.9299926757812,593.9299926757812,315971
2021-03-05 12:40:00-05:00,593.7399291992188,594.7299194335938,592.010009765625,593.010009765625,593.010009765625,282067
2021-03-05 12:41:00-05:00,593.1699829101562,594.2399291992188,591.5050048828125,592.6099853515625,592.6099853515625,195717
2021-03-05 12:42:00-05:00,592.8900146484375,594.6599731445312,592.8400268554688,592.97998046875,592.97998046875,180131
2021-03-05 12:43:00-05:00,592.7916870117188,593.1699829101562,591.4201049804688,592.239990234375,592.239990234375,184120
2021-03-05 12:44:00-05:00,592.47998046875,597.4500122070312,592.1600952148438,597.0300903320312,597.0300903320312,354889
2021-03-05 12:45:00-05:00,596.9500122070312,597.3699951171875,594.4400024414062,595.530029296875,595.530029296875,270244
2021-03-05 12:46:00-05:00,595.52001953125,597.9400024414062,595.3499755859375,597.4530029296875,597.4530029296875,269953
2021-03-05 12:47:00-05:00,597.5399169921875,597.8963012695312,592.1199951171875,592.7301025390625,592.7301025390625,260586
2021-03-05 12:48:00-05:00,592.771484375,593.8300170898438,591.5300903320312,592.5599975585938,592.5599975585938,158256
2021-03-05 12:49:00-05:00,592.5059814453125,593.2999267578125,588.2000122070312,589.0900268554688,589.0900268554688,199372
2021-03-05 12:50:00-05:00,589.030029296875,589.6699829101562,585.6901245117188,586.5245971679688,586.5245971679688,209142
2021-03-05 12:51:00-05:00,586.6599731445312,587.4404296875,584.1099853515625,585.5,585.5,182788
2021-03-05 12:52:00-05:00,585.6099243164062,587.8900146484375,584.5499877929688,587.39501953125,587.39501953125,160180
2021-03-05 12:53:00-05:00,587.5543212890625,590.0,587.288330078125,589.1998291015625,589.1998291015625,155199
2021-03-05 12:54:00-05:00,588.85498046875,590.3400268554688,585.1099853515625,585.2000122070312,585.2000122070312,153889
2021-03-05 12:55:00-05:00,585.6400146484375,587.6400146484375,585.1201171875,586.27001953125,586.27001953125,92317
2021-03-05 12:56:00-05:00,586.4099731445312,590.7587280273438,586.02001953125,588.5599975585938,588.5599975585938,151991
2021-03-05 12:57:00-05:00,588.2800903320312,589.3200073242188,586.3599853515625,586.3599853515625,586.3599853515625,90803
2021-03-05 12:58:00-05:00,586.3599853515625,588.6884155273438,586.0,587.4400024414062,587.4400024414062,107200
2021-03-05 12:59:00-05:00,587.5,590.0800170898438,585.5,589.510009765625,589.510009765625,126914
2021-03-05 13:00:00-05:00,589.510009765625,594.27001953125,588.9199829101562,593.5598754882812,593.5598754882812,209147
2021-03-05 13:01:00-05:00,593.4500122070312,594.8900146484375,590.5700073242188,590.5700073242188,590.5700073242188,181602
2021-03-05 13:02:00-05:00,590.3093872070312,590.832275390625,581.1699829101562,581.7789916992188,581.7789916992188,265090
2021-03-05 13:03:00-05:00,581.3619995117188,583.0,580.5999755859375,580.9500122070312,580.9500122070312,203788
2021-03-05 13:04:00-05:00,580.8200073242188,583.0,579.1099853515625,580.47998046875,580.47998046875,215519
2021-03-05 13:05:00-05:00,580.8200073242188,582.8800048828125,579.0,581.6950073242188,581.6950073242188,197946
2021-03-05 13:06:00-05:00,581.969970703125,583.5,581.1099853515625,582.31591796875,582.31591796875,161067
2021-03-05 13:07:00-05:00,581.9400024414062,581.9965209960938,580.1732177734375,580.7899780273438,580.7899780273438,100347
2021-03-05 13:08:00-05:00,580.8200073242188,583.8499755859375,580.2000122070312,583.3173217773438,583.3173217773438,150574
2021-03-05 13:09:00-05:00,583.6273803710938,584.1099853515625,582.298828125,583.2999877929688,583.2999877929688,127017
2021-03-05 13:10:00-05:00,583.0,583.8200073242188,579.0,579.8200073242188,579.8200073242188,154406
2021-03-05 13:11:00-05:00,579.4998779296875,581.6837158203125,579.0499877929688,581.4249877929688,581.4249877929688,107100
2021-03-05 13:12:00-05:00,581.3400268554688,584.0,580.1500854492188,583.8336181640625,583.8336181640625,99990
2021-03-05 13:13:00-05:00,583.7999877929688,583.8699951171875,581.610595703125,583.530029296875,583.530029296875,128380
2021-03-05 13:14:00-05:00,583.7999267578125,587.760009765625,583.3200073242188,587.2969970703125,587.2969970703125,186758
2021-03-05 13:15:00-05:00,587.489990234375,589.0499877929688,585.8699951171875,589.0499877929688,589.0499877929688,120307
2021-03-05 13:16:00-05:00,588.9299926757812,590.9259033203125,588.3179931640625,590.780029296875,590.780029296875,161555
2021-03-05 13:17:00-05:00,590.7100219726562,591.1400146484375,589.0,590.3400268554688,590.3400268554688,130179
2021-03-05 13:18:00-05:00,590.1099853515625,591.3400268554688,588.9199829101562,591.1901245117188,591.1901245117188,106582
2021-03-05 13:19:00-05:00,591.3400268554688,591.780029296875,589.8599853515625,591.6699829101562,591.6699829101562,109165
2021-03-05 13:20:00-05:00,591.6900024414062,591.6900024414062,587.330078125,588.219970703125,588.219970703125,130732
2021-03-05 13:21:00-05:00,587.8699951171875,589.530029296875,586.3300170898438,588.5399780273438,588.5399780273438,115675
2021-03-05 13:22:00-05:00,588.655029296875,591.2000122070312,588.5872192382812,591.2000122070312,591.2000122070312,100577
2021-03-05 13:23:00-05:00,591.2000122070312,592.2000122070312,590.4000244140625,590.4949951171875,590.4949951171875,134676
2021-03-05 13:24:00-05:00,590.5050048828125,593.7745971679688,590.1500244140625,593.0449829101562,593.0449829101562,142141
2021-03-05 13:25:00-05:00,592.9039916992188,594.4500122070312,592.0,594.1599731445312,594.1599731445312,150398
2021-03-05 13:26:00-05:00,593.8499755859375,597.359375,593.2401123046875,596.8499755859375,596.8499755859375,203826
2021-03-05 13:27:00-05:00,596.780029296875,598.7899780273438,596.780029296875,598.0,598.0,210108
2021-03-05 13:28:00-05:00,598.0,598.9099731445312,594.6599731445312,595.051025390625,595.051025390625,207483
2021-03-05 13:29:00-05:00,595.0599975585938,598.23828125,593.3350219726562,598.0150146484375,598.0150146484375,180108
2021-03-05 13:30:00-05:00,598.135986328125,599.2000122070312,596.0001220703125,597.5599975585938,597.5599975585938,174181
2021-03-05 13:31:00-05:00,597.2000122070312,597.989990234375,595.0499877929688,596.840087890625,596.840087890625,102902
2021-03-05 13:32:00-05:00,597.1199951171875,597.27001953125,592.47998046875,592.8699951171875,592.8699951171875,128883
2021-03-05 13:33:00-05:00,592.6799926757812,597.0499877929688,592.489990234375,596.7645263671875,596.7645263671875,123117
2021-03-05 13:34:00-05:00,596.7899780273438,597.27001953125,594.8699951171875,596.02001953125,596.02001953125,68127
